Month,Year,Plot,Replicate,Species,percent_cover,abundance
SEPTEMBER,2017,WT1,T1,JUME,70,90
SEPTEMBER,2017,WT1,T1,CAPR,59,90
SEPTEMBER,2017,WT1,T1,HOBR,3,6
SEPTEMBER,2017,WT1,T1,THATCH,2,10
SEPTEMBER,2017,WT1,T1,ELMA,1,2
SEPTEMBER,2017,WT1,C2,JUPH,61,75
SEPTEMBER,2017,WT1,C2,BARE,40,89
SEPTEMBER,2017,WT1,C1,ELMA,97,100
SEPTEMBER,2017,WT1,C1,BARE,4,12
SEPTEMBER,2017,WT1,C3,ELMA,94,100
SEPTEMBER,2017,WT1,C3,BARE,6,8
SEPTEMBER,2017,WT1,T2,JUPA,3,7
SEPTEMBER,2017,WT1,T2,CEPA,10,20
SEPTEMBER,2017,WT1,T2,CAPR,31,45
SEPTEMBER,2017,WT1,T2,HOBR,3,6
SEPTEMBER,2017,WT1,T2,JUME,35,50
SEPTEMBER,2017,WT1,T2,CYER,2,4
SEPTEMBER,2017,WT1,T2,BARE,8,10
SEPTEMBER,2017,WT1,T2,THATCH,8,10
SEPTEMBER,2017,WT1,T2,CRSE,1,1
SEPTEMBER,2017,WT1,U2,STPU,25,40
SEPTEMBER,2017,WT1,U2,ASFA,3,9
SEPTEMBER,2017,WT1,U2,SYSU,1,3
SEPTEMBER,2017,WT1,U2,HOBR,10,18
SEPTEMBER,2017,WT1,U2,CEPE,3,8
SEPTEMBER,2017,WT1,U2,CYER,1,1
SEPTEMBER,2017,WT1,U2,BARE,57,70
SEPTEMBER,2017,WT1,T3,CYER,30,53
SEPTEMBER,2017,WT1,T3,JUOC,3,8
SEPTEMBER,2017,WT1,T3,JUPA,15,35
SEPTEMBER,2017,WT1,T3,JUTE,6,10
SEPTEMBER,2017,WT1,T3,ELMA,12,19
SEPTEMBER,2017,WT1,T3,ZEMU,6,22
SEPTEMBER,2017,WT1,T3,THATCH,5,14
SEPTEMBER,2017,WT1,T3,BARE,35,55
SEPTEMBER,2017,WT1,T3,STPU,1,1
SEPTEMBER,2017,WT1,U3,ZEMU,3,18
SEPTEMBER,2017,WT1,U3,STPU,25,90
SEPTEMBER,2017,WT1,U3,HOBR,3,7
SEPTEMBER,2017,WT1,U3,LACO,1,4
SEPTEMBER,2017,WT1,U3,VELA,1,2
SEPTEMBER,2017,WT1,U3,THATCH,2,4
SEPTEMBER,2017,WT1,U3,BARE,65,90
SEPTEMBER,2017,WT1,U3,SYSU,1,3
SEPTEMBER,2017,CS,U2,EXCA,9,14
SEPTEMBER,2017,CS,U2,HOBR,55,100
SEPTEMBER,2017,CS,U2,MALE,4,32
SEPTEMBER,2017,CS,U2,THATCH,4,7
SEPTEMBER,2017,CS,U2,BARE,30,50
SEPTEMBER,2017,CS,U1,EXCA,14,20
SEPTEMBER,2017,CS,U1,STPU,26,55
SEPTEMBER,2017,CS,U1,MALE ,1,5
SEPTEMBER,2017,CS,U1,THATCH,3,9
SEPTEMBER,2017,CS,U1,BARE,55,80
SEPTEMBER,2017,CS,U1,ZEMU,1,1
SEPTEMBER,2017,CS,U3,HOBR,46,100
SEPTEMBER,2017,CS,U3,BARE,55,70
SEPTEMBER,2017,CS,T1,CYER,60,100
SEPTEMBER,2017,CS,T1,SYSU,1,5
SEPTEMBER,2017,CS,T1,BARE,40,55
SEPTEMBER,2017,CS,T1,JUBU,1,2
SEPTEMBER,2017,CS,T1,ZEMU,1,2
SEPTEMBER,2017,CS,T1,HOBR,1,2
SEPTEMBER,2017,CS,T3,FRSA,25,30
SEPTEMBER,2017,CS,T3,DISP,11,15
SEPTEMBER,2017,CS,T3,CAPR,71,80
SEPTEMBER,2017,CS,T3,CYER,2,3
SEPTEMBER,2017,CS,T3,SYSU,1,2
SEPTEMBER,2017,CS,T3,BARE,1,2
SEPTEMBER,2017,CS,T2,CYER,3,6
SEPTEMBER,2017,CS,T2,DISP,90,98
SEPTEMBER,2017,CS,T2,BOMA,4,14
SEPTEMBER,2017,CS,T2,BARE,7,13
SEPTEMBER,2017,CS,C3,JUME,80,100
SEPTEMBER,2017,CS,C3,CYER,2,4
SEPTEMBER,2017,CS,C3,SYSU,1,2
SEPTEMBER,2017,CS,C3,BOMA,6,11
SEPTEMBER,2017,CS,C3,BARE,13,25
SEPTEMBER,2017,CS,C1,CYER,11,18
SEPTEMBER,2017,CS,C1,ELMA,45,100
SEPTEMBER,2017,CS,C1,SYSU,1,5
SEPTEMBER,2017,CS,C1,BOMA,1,1
SEPTEMBER,2017,CS,C1,BARE,45,90
SEPTEMBER,2017,CS,C2,ELMA ,100,100
SEPTEMBER,2017,PHI,C2,SYSU,2,13
SEPTEMBER,2017,PHI,U1,STPU,48,55
SEPTEMBER,2017,PHI,U1,MALE,2,24
SEPTEMBER,2017,PHI,U1,SIBE,1,2
SEPTEMBER,2017,PHI,U1,THATCH,50,70
SEPTEMBER,2017,PHI,T1,SYSU,2,10
SEPTEMBER,2017,PHI,T1,FRSA,3,15
SEPTEMBER,2017,PHI,T1,MALE,1,9
SEPTEMBER,2017,PHI,T1,ZEMU,1,6
SEPTEMBER,2017,PHI,T1,ELMA,76,100
SEPTEMBER,2017,PHI,T1,ERVA,5,19
SEPTEMBER,2017,PHI,T1,JUBU,7,10
SEPTEMBER,2017,PHI,T1,BARE,5,8
SEPTEMBER,2017,PHI,C1,MALE,3,7
SEPTEMBER,2017,PHI,C1,ELMA,97,100
SEPTEMBER,2017,PHI,C2,ELMA,95,100
SEPTEMBER,2017,PHI,C2,ERVA,4,13
SEPTEMBER,2017,PHI,C2,MALE,2,7
SEPTEMBER,2017,PHI,C2,BARE,2,3
SEPTEMBER,2017,PHI,C3,MALE,2,5
SEPTEMBER,2017,PHI,C3,ERVA,5,13
SEPTEMBER,2017,PHI,C3,ELMA,89,100
SEPTEMBER,2017,PHI,C3,BARE,4,7
SEPTEMBER,2017,PHI,U2,SIBE,25,35
SEPTEMBER,2017,PHI,U2,ASFA,1,4
SEPTEMBER,2017,PHI,U2,MALE,2,15
SEPTEMBER,2017,PHI,U2,HOBR,40,90
SEPTEMBER,2017,PHI,U2,STPU,17,29
SEPTEMBER,2017,PHI,U2,EXCA,1,1
SEPTEMBER,2017,PHI,U2,THATCH,26,100
SEPTEMBER,2017,PHI,U2,BARE,6,9
SEPTEMBER,2017,PHI,T2,JUPA,44,60
SEPTEMBER,2017,PHI,T2,ERVA,18,50
SEPTEMBER,2017,PHI,T2,MALE,1,5
SEPTEMBER,2017,PHI,T2,ELMA,29,48
SEPTEMBER,2017,PHI,T2,THATCH,10,55
SEPTEMBER,2017,PHI,T2,BARE,5,30
SEPTEMBER,2017,PHI,T3,JUPA,8,15
SEPTEMBER,2017,PHI,T3,ELMA,26,90
SEPTEMBER,2017,PHI,T3,ERVA,29,85
SEPTEMBER,2017,PHI,T3,ZEMU,5,26
SEPTEMBER,2017,PHI,T3,BARE,6,14
SEPTEMBER,2017,PHI,T3,THATCH,26,90
SEPTEMBER,2017,PHI,U3,STPU,59,92
SEPTEMBER,2017,PHI,U3,THATCH,41,100
OCTOBER,2017,WT2,U2,STPU,60,99
OCTOBER,2017,WT2,U2,SATR,1,2
OCTOBER,2017,WT2,U2,BARE,9,12
OCTOBER,2017,WT2,U2,THATCH,30,50
OCTOBER,2017,WT2,T1,CYER,5,17
OCTOBER,2017,WT2,T1,ZEMU,3,15
OCTOBER,2017,WT2,T1,HOBR,16,34
OCTOBER,2017,WT2,T1,ELMA,30,38
OCTOBER,2017,WT2,T1,CEPA,3,10
OCTOBER,2017,WT2,T1,JUPA,1,8
OCTOBER,2017,WT2,T1,RUSA,1,1
OCTOBER,2017,WT2,T1,RUCS,1,1
OCTOBER,2017,WT2,T1,THATCH,25,55
OCTOBER,2017,WT2,T1,BARE,15,50
OCTOBER,2017,WT2,C1,ELMA,30,97
OCTOBER,2017,WT2,C1,SCPU,20,40
OCTOBER,2017,WT2,C1,BARE,50,100
OCTOBER,2017,WT2,U1,STPU,44,90
OCTOBER,2017,WT2,U1,THATCH,40,100
OCTOBER,2017,WT2,U1,BARE,20,30
OCTOBER,2017,WT2,U3,STPU,59,100
OCTOBER,2017,WT2,U3,CEPA,21,30
OCTOBER,2017,WT2,U3,THATCH,4,10
OCTOBER,2017,WT2,U3,BARE,20,45
OCTOBER,2017,WT2,T2,DISP,49,60
OCTOBER,2017,WT2,T2,BOMA,32,50
OCTOBER,2017,WT2,T2,ELMA,32,50
OCTOBER,2017,WT2,T3,DISP,63,100
OCTOBER,2017,WT2,T3,ELMA,39,100
OCTOBER,2017,WT2,C2,ELMA,3,10
OCTOBER,2017,WT2,C2,BARE,97,100
OCTOBER,2017,WT2,C3,BARE,96,100
OCTOBER,2017,WT2,C3,ELMA,4,10
OCTOBER,2017,WT1,U1,STPU,60,100
OCTOBER,2017,WT1,U1,BAPI,1,1
OCTOBER,2017,WT1,U1,BARE,40,90
OCTOBER,2017,WT1,U1,THATCH,8,30
OCTOBER,2017,WT1,T1,JUME,53,100
OCTOBER,2017,WT1,T1,CAPR,40,90
OCTOBER,2017,WT1,T1,HOBR,1,3
OCTOBER,2017,WT1,T1,THATCH,6,20
OCTOBER,2017,WT1,T2,HOBR,1,3
OCTOBER,2017,WT1,T2,JUME,35,74
OCTOBER,2017,WT1,T2,JUPA,2,4
OCTOBER,2017,WT1,T2,CAPR,30,45
OCTOBER,2017,WT1,T2,CYER,1,2
OCTOBER,2017,WT1,T2,CEPA,2,10
OCTOBER,2017,WT1,T2,THATCH,15,100
OCTOBER,2017,WT1,T2,BARE,15,78
OCTOBER,2017,WT1,C3,ELMA,96,100
OCTOBER,2017,WT1,C3,BARE,4,13
OCTOBER,2017,WT1,C2,JUPH,73,86
OCTOBER,2017,WT1,C2,BARE,27,32
OCTOBER,2017,WT1,C1,ELMA,97,100
OCTOBER,2017,WT1,C1,BARE,3,16
OCTOBER,2017,WT1,T3,JUOC,3,10
OCTOBER,2017,WT1,T3,ZEMU,4,27
OCTOBER,2017,WT1,T3,CYER,30,52
OCTOBER,2017,WT1,T3,JUPA,12,39
OCTOBER,2017,WT1,T3,JUTE,6,11
OCTOBER,2017,WT1,T3,ELMA,18,20
OCTOBER,2017,WT1,T3,EPBR,1,1
OCTOBER,2017,WT1,T3,THATCH,15,70
OCTOBER,2017,WT1,T3,BARE,15,20
OCTOBER,2017,WT1,U3,STPU,17,100
OCTOBER,2017,WT1,U3,HOBR,4,10
OCTOBER,2017,WT1,U3,ZEMU,3,19
OCTOBER,2017,WT1,U3,HEGR,1,4
OCTOBER,2017,WT1,U3,THATCH,4,80
OCTOBER,2017,WT1,U3,BARE,70,80
OCTOBER,2017,WT1,U3,VELA,1,1
OCTOBER,2017,MS,T2,SYSU,16,39
OCTOBER,2017,MS,T2,CYER,2,6
OCTOBER,2017,MS,T2,CEPA,5,13
OCTOBER,2017,MS,T2,ELMA,2,11
OCTOBER,2017,MS,T2,BARE,75,100
OCTOBER,2017,MS,C2,BARE,100,100
OCTOBER,2017,MS,C1,BARE,100,100
OCTOBER,2017,MS,C3,BARE,100,100
OCTOBER,2017,MS,T1,BOMA,8,38
OCTOBER,2017,MS,T1,ELMA,85,100
OCTOBER,2017,MS,T1,CYER,1,1
OCTOBER,2017,MS,T1,BARE,6,13
OCTOBER,2017,MS,U3,STPU,3,6
OCTOBER,2017,MS,U3,BARE,97,100
OCTOBER,2017,MS,U2,ELGL,6,40
OCTOBER,2017,MS,U2,HEGR,2,4
OCTOBER,2017,MS,U2,SYSU,1,1
OCTOBER,2017,MS,U2,BARE,91,100
OCTOBER,2017,MS,T3,CEPA,1,2
OCTOBER,2017,MS,T3,ELMA,16,40
OCTOBER,2017,MS,T3,DISP,22,45
OCTOBER,2017,MS,T3,JUPA,3,12
OCTOBER,2017,MS,T3,BARE,57,70
OCTOBER,2017,MS,T3,SOOL,1,2
OCTOBER,2017,MS,T3,FEPE,1,1
OCTOBER,2017,MS,U1,STPU,25,86
OCTOBER,2017,MS,U1,BARE,75,80
OCTOBER,2017,TP,C1,JUPH,97,100
OCTOBER,2017,TP,C1,BARE,3,8
OCTOBER,2017,TP,C2,ELMA,50,100
OCTOBER,2017,TP,C2,BARE,50,100
OCTOBER,2017,TP,C3,ELMA,79,100
OCTOBER,2017,TP,C3,DISP,6,100
OCTOBER,2017,TP,C3,BARE,15,100
OCTOBER,2017,TP,T3,JUPA,2,9
OCTOBER,2017,TP,T3,CYER,30,53
OCTOBER,2017,TP,T3,HOBR,25,60
OCTOBER,2017,TP,T3,JUBU,25,56
OCTOBER,2017,TP,T3,SYSU,1,1
OCTOBER,2017,TP,T3,THATCH,10,100
OCTOBER,2017,TP,T3,BARE,11,45
OCTOBER,2017,TP,U3,JUBU,5,20
OCTOBER,2017,TP,U3,HOBR,56,100
OCTOBER,2017,TP,U3,SIBE,1,4
OCTOBER,2017,TP,U3,THATCH,32,100
OCTOBER,2017,TP,U3,BARE,5,30
OCTOBER,2017,TP,U3,ZEMU,1,2
OCTOBER,2017,TP,T2,JUPA,1,3
OCTOBER,2017,TP,T2,JUBU,29,63
OCTOBER,2017,TP,T2,EPBR,3,33
OCTOBER,2017,TP,T2,CYER,2,10
OCTOBER,2017,TP,T2,RUSA,1,2
OCTOBER,2017,TP,T2,THATCH,41,100
OCTOBER,2017,TP,T2,BARE,22,40
OCTOBER,2017,TP,T2,ZEMU,1,3
OCTOBER,2017,TP,U2,STPU,25,75
OCTOBER,2017,TP,U2,EPBR,7,90
OCTOBER,2017,TP,U2,ASFA,1,1
OCTOBER,2017,TP,U2,ZEMU,6,18
OCTOBER,2017,TP,U2,THATCH,37,100
OCTOBER,2017,TP,U2,BARE,25,75
OCTOBER,2017,TP,U2,CYER,35,92
OCTOBER,2017,TP,T1,HOBR,2,8
OCTOBER,2017,TP,T1,JUBU,1,7
OCTOBER,2017,TP,T1,ZEMU,1,5
OCTOBER,2017,TP,T1,JUPA,1,1
OCTOBER,2017,TP,T1,SYSU,1,3
OCTOBER,2017,TP,T1,DISP,6,25
OCTOBER,2017,TP,T1,BARE,50,80
OCTOBER,2017,TP,T1,ELMA,1,6
OCTOBER,2017,TP,U1,STPU,23,56
OCTOBER,2017,TP,U1,EPBR,1,27
OCTOBER,2017,TP,U1,SIBE,9,27
OCTOBER,2017,TP,U1,THATCH,40,199
OCTOBER,2017,TP,U1,BARE,27,70
OCTOBER,2017,RT,U1,STPU,17,100
OCTOBER,2017,RT,U1,EPBR,1,3
OCTOBER,2017,RT,U1,THATCH,23,100
OCTOBER,2017,RT,U1,BARE,60,100
OCTOBER,2017,RT,T1,JUPA,2,9
OCTOBER,2017,RT,T1,DISP,16,58
OCTOBER,2017,RT,T1,CYER,1,3
OCTOBER,2017,RT,T1,HOBR,1,3
OCTOBER,2017,RT,T1,RUSA,1,2
OCTOBER,2017,RT,T1,SYSU,1,3
OCTOBER,2017,RT,T1,JUBU,2,9
OCTOBER,2017,RT,T1,THATCH,53,100
OCTOBER,2017,RT,T1,BARE,23,90
OCTOBER,2017,RT,C1,JUPH,64,100
OCTOBER,2017,RT,C1,ELMA,32,100
OCTOBER,2017,RT,C1,BARE,4,25
OCTOBER,2017,RT,C2,JUPH,93,100
OCTOBER,2017,RT,C2,ELMA,4,100
OCTOBER,2017,RT,C2,BARE,3,17
OCTOBER,2017,RT,C3,DISP,1,1
OCTOBER,2017,RT,C3,JUPH,84,100
OCTOBER,2017,RT,C3,BARE,15,40
OCTOBER,2017,RT,T3,DISP,59,100
OCTOBER,2017,RT,T3,PHLE,3,26
OCTOBER,2017,RT,T3,SYSU,1,3
OCTOBER,2017,RT,T3,ELMA,2,12
OCTOBER,2017,RT,T3,JUBU,11,49
OCTOBER,2017,RT,T3,HOBR,1,11
OCTOBER,2017,RT,T3,THATCH,18,95
OCTOBER,2017,RT,T3,BARE,5,12
OCTOBER,2017,RT,T2,SYSU,1,7
OCTOBER,2017,RT,T2,BOMA,2,9
OCTOBER,2017,RT,T2,ELMA,2,6
OCTOBER,2017,RT,T2,ASFA,1,1
OCTOBER,2017,RT,T2,RUSA,8,16
OCTOBER,2017,RT,T2,JUPA,4,9
OCTOBER,2017,RT,T2,JUBU,1,3
OCTOBER,2017,RT,T2,CEPA,1,4
OCTOBER,2017,RT,T2,THATCH,71,95
OCTOBER,2017,RT,T2,BARE,9,13
OCTOBER,2017,RT,U3,STPU,29,64
OCTOBER,2017,RT,U3,COFI,1,1
OCTOBER,2017,RT,U3,THATCH,67,100
OCTOBER,2017,RT,U3,BARE,3,70
OCTOBER,2017,RT,U2,STPU,33,100
OCTOBER,2017,RT,U2,EPCA,41,70
OCTOBER,2017,RT,U2,SIBE,1,1
OCTOBER,2017,RT,U2,THATCH,29,100
OCTOBER,2017,RT,U2,BARE,5,60
OCTOBER,2017,CS,U2,HOBR,65,100
OCTOBER,2017,CS,U2,EXCA,8,14
OCTOBER,2017,CS,U2,MALE,1,14
OCTOBER,2017,CS,U2,THATCH,8,90
OCTOBER,2017,CS,U2,BARE,18,90
OCTOBER,2017,CS,U1,HOBR,5,17
OCTOBER,2017,CS,U1,EXCA,8,11
OCTOBER,2017,CS,U1,MALE,1,2
OCTOBER,2017,CS,U1,BARE,64,72
OCTOBER,2017,CS,U1,THATCH,5,80
OCTOBER,2017,CS,U1,STPU,15,92
OCTOBER,2017,CS,U1,ZEMU,1,1
OCTOBER,2017,CS,U1,SYSU,1,1
OCTOBER,2017,CS,U3,HOBR,33,100
OCTOBER,2017,CS,U3,BARE,63,85
OCTOBER,2017,CS,U3,THATCH,4,40
OCTOBER,2017,CS,T1,CYER,65,100
OCTOBER,2017,CS,T1,HOBR,1,2
OCTOBER,2017,CS,T1,BARE,33,85
OCTOBER,2017,CS,T1,SYSU,1,6
OCTOBER,2017,CS,T1,JUBU,1,2
OCTOBER,2017,CS,T3,CAPR,65,100
OCTOBER,2017,CS,T3,DISP,4,12
OCTOBER,2017,CS,T3,FRSA,22,29
OCTOBER,2017,CS,T3,SYSU,1,4
OCTOBER,2017,CS,T3,CYER,2,4
OCTOBER,2017,CS,T3,BARE,6,18
OCTOBER,2017,CS,T2,DISP,84,98
OCTOBER,2017,CS,T2,BOMA,3,13
OCTOBER,2017,CS,T2,CYER,1,3
OCTOBER,2017,CS,T2,MALE,1,2
OCTOBER,2017,CS,T2,BARE,9,22
OCTOBER,2017,CS,T2,ELMA,2,12
OCTOBER,2017,CS,C3,JUME,65,100
OCTOBER,2017,CS,C3,BOMA,3,9
OCTOBER,2017,CS,C3,ERVA,2,4
OCTOBER,2017,CS,C3,SYSU,1,7
OCTOBER,2017,CS,C3,THATCH,7,100
OCTOBER,2017,CS,C1,CYER,6,17
OCTOBER,2017,CS,C1,ELMA,55,100
OCTOBER,2017,CS,C1,BARE,37,95
OCTOBER,2017,CS,C1,SYSU,1,7
OCTOBER,2017,CS,C1,BOMA,1,2
OCTOBER,2017,CS,C2,ELMA,100,100
OCTOBER,2017,CS,C2,SYSU,1,1
OCTOBER,2017,PH1,U1,STPU,40,95
OCTOBER,2017,PH1,U1,MALE,1,9
OCTOBER,2017,PH1,U1,THATCH,57,70
OCTOBER,2017,PH1,U1,BARE,2,7
OCTOBER,2017,PH1,T1,ELMA,93,100
OCTOBER,2017,PH1,T1,MALE,1,7
OCTOBER,2017,PH1,T1,SYSU,3,15
OCTOBER,2017,PH1,T1,FRSA,3,11
OCTOBER,2017,PH1,T1,ZEMU,1,6
OCTOBER,2017,PH1,T1,JUBU,11,19
OCTOBER,2017,PH1,T1,BARE,1,2
OCTOBER,2017,PH1,C1,ELMA,98,100
OCTOBER,2017,PH1,C1,MALE,2,10
OCTOBER,2017,PH1,C2,ERVA,3,12
OCTOBER,2017,PH1,C2,MALE,1,6
OCTOBER,2017,PH1,C2,ELMA,96,100
OCTOBER,2017,PH1,C3,MALE,1,3
OCTOBER,2017,PH1,C3,ERVA,4,8
OCTOBER,2017,PH1,C3,ELMA,96,100
OCTOBER,2017,PH1,T2,JUPA,46,70
OCTOBER,2017,PH1,T2,ELMA,30,60
OCTOBER,2017,PH1,T2,ERVA,28,50
OCTOBER,2017,PH1,T2,MALE,1,4
OCTOBER,2017,PH1,U2,HOBR,41,100
OCTOBER,2017,PH1,U2,ASFA,1,1
OCTOBER,2017,PH1,U2,SIBE,33,46
OCTOBER,2017,PH1,U2,MALE,1,6
OCTOBER,2017,PH1,U2,STPU,11,35
OCTOBER,2017,PH1,U2,EXCA,1,2
OCTOBER,2017,PH1,U2,THATCH,12,22
OCTOBER,2017,PH1,T3,ERVA,43,90
OCTOBER,2017,PH1,T3,ELMA,43,90
OCTOBER,2017,PH1,T3,JUPA,10,20
OCTOBER,2017,PH1,T3,ZEMU,4,23
OCTOBER,2017,PH1,U3,STPU,80,100
OCTOBER,2017,PH1,U3,THATCH,22,29
NOVEMBER,2017,WT2,U2,STPU,60,95
NOVEMBER,2017,WT2,U2,THATCH,41,53
NOVEMBER,2017,WT2,T1,HOBR,27,50
NOVEMBER,2017,WT2,T1,JUPA,2,8
NOVEMBER,2017,WT2,T1,CEPA,2,8
NOVEMBER,2017,WT2,T1,ZEMU,2,18
NOVEMBER,2017,WT2,T1,CYER,2,9
NOVEMBER,2017,WT2,T1,ELMA,25,35
NOVEMBER,2017,WT2,T1,THATCH,27,70
NOVEMBER,2017,WT2,T1,BARE,13,30
NOVEMBER,2017,WT2,U1,STPU,36,80
NOVEMBER,2017,WT2,U1,THATH,34,50
NOVEMBER,2017,WT2,U1,BARE,30,30
NOVEMBER,2017,WT2,U3,STPU,58,100
NOVEMBER,2017,WT2,U3,CEPA,24,27
NOVEMBER,2017,WT2,U3,THATCH,9,20
NOVEMBER,2017,WT2,U3,BARE,15,40
NOVEMBER,2017,WT2,T2,DISP,48,60
NOVEMBER,2017,WT2,T2,BOMA,21,28
NOVEMBER,2017,WT2,T2,ELMA,49,55
NOVEMBER,2017,WT2,T3,ELMA,34,60
NOVEMBER,2017,WT2,T3,DISP,90,100
NOVEMBER,2017,WT2,C3,ELMA,99,100
NOVEMBER,2017,WT2,C3,BARE,1,2
NOVEMBER,2017,WT2,C2,ELMA,100,100
NOVEMBER,2017,WT2,C1,ELMA,55,100
NOVEMBER,2017,WT2,C1,BARE,15,50
NOVEMBER,2017,WT2,C1,SCPU,32,40
NOVEMBER,2017,WT1,U1,STPU,59,100
NOVEMBER,2017,WT1,U1,THATCH,20,50
NOVEMBER,2017,WT1,U1,BARE,21,50
NOVEMBER,2017,WT1,T1,CAPR,45,100
NOVEMBER,2017,WT1,T1,JUME,50,100
NOVEMBER,2017,WT1,T1,HOBR,3,5
NOVEMBER,2017,WT1,T1,THATCH,5,10
NOVEMBER,2017,WT1,U2,STPU,40,75
NOVEMBER,2017,WT1,U2,ASFA,2,8
NOVEMBER,2017,WT1,U2,SYSU,3,7
NOVEMBER,2017,WT1,U2,CEPA,6,9
NOVEMBER,2017,WT1,U2,HOBR,13,22
NOVEMBER,2017,WT1,U2,BARE,30,60
NOVEMBER,2017,WT1,U2,CYER,1,1
NOVEMBER,2017,WT1,U2,THATCH,5,50
NOVEMBER,2017,WT1,T2,JUME,55,80
NOVEMBER,2017,WT1,T2,CAPR,27,45
NOVEMBER,2017,WT1,T2,JUPA,2,6
NOVEMBER,2017,WT1,T2,HOBR,2,3
NOVEMBER,2017,WT1,T2,CEPA,1,2
NOVEMBER,2017,WT1,T2,CYER,1,2
NOVEMBER,2017,WT1,T2,BARE,14,20
NOVEMBER,2017,WT1,T2,CRSE,1,1
NOVEMBER,2017,WT1,T3,JUTE,6,11
NOVEMBER,2017,WT1,T3,CYER,39,56
NOVEMBER,2017,WT1,T3,ZEMU,3,16
NOVEMBER,2017,WT1,T3,JUOC,1,8
NOVEMBER,2017,WT1,T3,JUPA,12,31
NOVEMBER,2017,WT1,T3,THATCH,20,90
NOVEMBER,2017,WT1,T3,BARE,8,17
NOVEMBER,2017,WT1,T3,ELMA,11,20
NOVEMBER,2017,WT1,U3,STPU,28,100
NOVEMBER,2017,WT1,U3,HOBR,1,2
NOVEMBER,2017,WT1,U3,HEGR,1,3
NOVEMBER,2017,WT1,U3,ZEMU,2,12
NOVEMBER,2017,WT1,U3,BARE,64,70
NOVEMBER,2017,WT1,U3,THATCH,4,70
NOVEMBER,2017,WT1,C1,ELMA,99,100
NOVEMBER,2017,WT1,C1,BARE,1,4
NOVEMBER,2017,WT1,C2,JUPH,63,85
NOVEMBER,2017,WT1,C2,BARE,37,50
NOVEMBER,2017,WT1,C3,ELMA ,99,100
NOVEMBER,2017,WT1,C3,BARE,1,10
NOVEMBER,2017,CS,U2,HOBR,65,100
NOVEMBER,2017,CS,U2,MALE,1,5
NOVEMBER,2017,CS,U2,EXCA,8,14
NOVEMBER,2017,CS,U2,BARE,20,60
NOVEMBER,2017,CS,U2,THATCH,7,20
NOVEMBER,2017,CS,U1,EXCA,12,17
NOVEMBER,2017,CS,U1,STPU,25,51
NOVEMBER,2017,CS,U1,HOBR,6,10
NOVEMBER,2017,CS,U1,BARE,60,80
NOVEMBER,2017,CS,U1,THATCH,4,10
NOVEMBER,2017,CS,U3,HOBR,50,100
NOVEMBER,2017,CS,U3,BARE,50,100
NOVEMBER,2017,CS,T1,CYER,60,100
NOVEMBER,2017,CS,T1,SYSU,2,7
NOVEMBER,2017,CS,T1,HOBR,1,4
NOVEMBER,2017,CS,T1,BARE,37,75
NOVEMBER,2017,CS,T3,BARE,3,10
NOVEMBER,2017,CS,T3,CYER,2,6
NOVEMBER,2017,CS,T3,CAPR,77,85
NOVEMBER,2017,CS,T3,SYSU,1,2
NOVEMBER,2017,CS,T3,FRSA,19,28
NOVEMBER,2017,CS,T3,DISP,7,13
NOVEMBER,2017,CS,T2,DISP,87,100
NOVEMBER,2017,CS,T2,BOMA,3,9
NOVEMBER,2017,CS,T2,ELMA,1,4
NOVEMBER,2017,CS,T2,BARE,8,15
NOVEMBER,2017,CS,T2,CYER,1,4
NOVEMBER,2017,CS,C3,JUME,63,100
NOVEMBER,2017,CS,C3,CYER,3,6
NOVEMBER,2017,CS,C3,BOMA,6,10
NOVEMBER,2017,CS,C3,ERVA,1,1
NOVEMBER,2017,CS,C3,SYSU,1,3
NOVEMBER,2017,CS,C3,BARE,26,40
NOVEMBER,2017,CS,C1,ELMA,60,100
NOVEMBER,2017,CS,C1,CYER,9,20
NOVEMBER,2017,CS,C1,SYSU,1,9
NOVEMBER,2017,CS,C1,BARE,30,100
NOVEMBER,2017,CS,C2,ELMA,100,100
NOVEMBER,2017,CS,C2,SYSU,1,2
NOVEMBER,2017,PH1,U1,STPU,43,100
NOVEMBER,2017,PH1,U1,MALE,1,7
NOVEMBER,2017,PH1,U1,SIBE,1,3
NOVEMBER,2017,PH1,U1,THATCH,55,80
NOVEMBER,2017,PH1,U1,BARE,2,3
NOVEMBER,2017,PH1,T1,ELMA,99,100
NOVEMBER,2017,PH1,T1,FRSA,2,10
NOVEMBER,2017,PH1,T1,SYSU,2,10
NOVEMBER,2017,PH1,T1,LYHY,1,1
NOVEMBER,2017,PH1,T1,MALE,1,5
NOVEMBER,2017,PH1,T1,BARE,2,6
NOVEMBER,2017,PH1,T2,JUPA,46,70
NOVEMBER,2017,PH1,T2,ELMA,27,40
NOVEMBER,2017,PH1,T2,ERVA,25,30
NOVEMBER,2017,PH1,T2,BARE,3,9
NOVEMBER,2017,PH1,T2,MALE,1,2
NOVEMBER,2017,PH1,U2,ASFA,1,3
NOVEMBER,2017,PH1,U2,MALE,1,8
NOVEMBER,2017,PH1,U2,EXCA,1,1
NOVEMBER,2017,PH1,U2,SIBE,22,35
NOVEMBER,2017,PH1,U2,HOBR,50,100
NOVEMBER,2017,PH1,U2,STPU,12,20
NOVEMBER,2017,PH1,U2,THATCH,17,100
NOVEMBER,2017,PH1,U2,BARE,2,3
